,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,DISTANCE
7513,1,6,AS,MCO,PDX,1052.0,0.0,1100-1159,1435.0,1.0,2534.0
7514,1,6,AS,MCO,PDX,1631.0,0.0,1600-1659,1951.0,0.0,2534.0
7515,1,6,AS,ANC,SEA,452.0,0.0,0001-0559,908.0,0.0,1448.0
7516,1,6,AS,SEA,ANC,2129.0,0.0,2100-2159,10.0,0.0,1448.0
7517,1,6,AS,SEA,MCI,1821.0,0.0,1800-1859,2330.0,0.0,1489.0
7518,1,6,AS,BWI,LAX,706.0,0.0,0700-0759,949.0,0.0,2329.0
7519,1,6,AS,LAX,BWI,2144.0,0.0,2100-2159,544.0,0.0,2329.0
7520,1,6,AS,SFO,HNL,952.0,0.0,0900-0959,1340.0,0.0,2398.0
7521,1,6,AS,ATL,SEA,1634.0,0.0,1600-1659,1917.0,0.0,2182.0
7522,1,6,AS,SEA,ATL,746.0,0.0,0700-0759,1530.0,0.0,2182.0
7523,1,6,AS,SEA,GEG,2036.0,0.0,2000-2059,2134.0,0.0,224.0
7524,1,6,AS,RDU,SEA,1710.0,0.0,1700-1759,2021.0,0.0,2354.0
7525,1,6,AS,SFO,KOA,1212.0,0.0,1200-1259,1542.0,0.0,2367.0
7526,1,6,AS,OMA,SEA,1539.0,0.0,1500-1559,1738.0,0.0,1368.0
7527,1,6,AS,KOA,SFO,1054.0,0.0,1100-1159,1742.0,0.0,2367.0
7528,1,6,AS,SAN,MCO,751.0,0.0,0700-0759,1526.0,0.0,2149.0
7529,1,6,AS,PDX,DCA,939.0,0.0,0900-0959,1727.0,0.0,2350.0
7530,1,6,AS,BWI,SEA,1652.0,0.0,1700-1759,1958.0,0.0,2335.0
7531,1,6,AS,SEA,TPA,831.0,0.0,0800-0859,1637.0,0.0,2520.0
7532,1,6,AS,DCA,PDX,1830.0,0.0,1800-1859,2141.0,0.0,2350.0
7533,1,6,AS,SEA,TPA,2202.0,0.0,2200-2259,604.0,0.0,2520.0
7534,1,6,AS,PDX,MCO,1538.0,0.0,1500-1559,2349.0,0.0,2534.0
7535,1,6,AS,LAS,PDX,823.0,0.0,0800-0859,1041.0,0.0,763.0
7536,1,6,AS,PDX,MCO,740.0,0.0,0700-0759,1609.0,1.0,2534.0
7537,1,6,AS,SEA,MSY,1008.0,0.0,1000-1059,1635.0,0.0,2086.0
7538,1,6,AS,SEA,MSY,1746.0,1.0,1700-1759,12.0,0.0,2086.0
7539,1,6,AS,EWR,SEA,856.0,0.0,0900-0959,1244.0,1.0,2402.0
7540,1,6,AS,DTW,SEA,1817.0,0.0,1800-1859,2048.0,0.0,1927.0
7541,1,6,AS,SEA,DTW,952.0,0.0,1000-1059,1656.0,0.0,1927.0
7542,1,6,AS,OGG,SMF,1950.0,1.0,1600-1659,248.0,1.0,2404.0
7543,1,6,AS,SJC,OGG,1005.0,0.0,1000-1059,1332.0,0.0,2355.0
7544,1,6,AS,SAN,SEA,725.0,0.0,0700-0759,1030.0,0.0,1050.0
7546,1,6,AS,OGG,SAN,1616.0,0.0,1600-1659,2343.0,0.0,2541.0
7547,1,6,AS,SEA,KOA,1726.0,0.0,1700-1759,2133.0,0.0,2688.0
7548,1,6,AS,PDX,OGG,919.0,0.0,0900-0959,1351.0,0.0,2562.0
7549,1,6,AS,SEA,SNA,1200.0,0.0,1200-1259,1452.0,0.0,978.0
7550,1,6,AS,OAK,OGG,824.0,0.0,0800-0859,1211.0,0.0,2349.0
7551,1,6,AS,OGG,SJC,1211.0,0.0,1200-1259,1902.0,0.0,2355.0
7552,1,6,AS,OGG,SFO,2153.0,0.0,2200-2259,440.0,0.0,2338.0
7553,1,6,AS,LIH,SEA,2258.0,0.0,2300-2359,650.0,0.0,2701.0
7554,1,6,AS,LAX,HNL,1142.0,0.0,1100-1159,1547.0,0.0,2556.0
7555,1,6,AS,HNL,SEA,2309.0,0.0,2300-2359,705.0,0.0,2677.0
7556,1,6,AS,SFO,OGG,1513.0,1.0,1100-1159,1859.0,1.0,2338.0
7557,1,6,AS,OGG,SEA,1157.0,0.0,1200-1259,1910.0,0.0,2640.0
7558,1,6,AS,OGG,SEA,1451.0,0.0,1400-1459,2237.0,0.0,2640.0
7559,1,6,AS,OGG,PDX,2336.0,0.0,2300-2359,708.0,0.0,2562.0
7560,1,6,AS,SEA,SMF,702.0,0.0,0700-0759,856.0,0.0,605.0
7561,1,6,AS,ANC,OGG,943.0,0.0,0900-0959,1523.0,0.0,2797.0
7562,1,6,AS,SMF,OGG,703.0,0.0,0700-0759,1056.0,0.0,2404.0
7563,1,6,AS,KOA,OAK,1710.0,0.0,1700-1759,9.0,0.0,2378.0
7564,1,6,AS,SAN,OGG,657.0,0.0,0700-0759,1050.0,0.0,2541.0
7565,1,6,AS,HNL,SJC,1537.0,0.0,1500-1559,2242.0,0.0,2417.0
7566,1,6,AS,SEA,OGG,1834.0,1.0,1800-1859,2240.0,0.0,2640.0
7567,1,6,AS,LIH,SEA,1136.0,0.0,1100-1159,1906.0,0.0,2701.0
7568,1,6,AS,PDX,HNL,846.0,0.0,0800-0859,1319.0,0.0,2603.0
7569,1,6,AS,HNL,PDX,1334.0,0.0,1300-1359,2040.0,0.0,2603.0
7570,1,6,AS,LIH,PDX,1342.0,1.0,1300-1359,2047.0,0.0,2631.0
7571,1,6,AS,SJC,HNL,658.0,0.0,0700-0759,1040.0,0.0,2417.0
7572,1,6,AS,SEA,LIH,1737.0,0.0,1700-1759,2147.0,0.0,2701.0
7573,1,6,AS,PDX,LIH,754.0,0.0,0700-0759,1236.0,1.0,2631.0
7574,1,6,AS,OGG,OAK,1327.0,0.0,1300-1359,2013.0,0.0,2349.0
7575,1,6,AS,SEA,PSP,1553.0,0.0,1500-1559,1826.0,0.0,987.0
7576,1,6,AS,LIH,SJC,1431.0,0.0,1400-1459,2144.0,0.0,2466.0
7577,1,6,AS,OAK,KOA,604.0,0.0,0600-0659,934.0,0.0,2378.0
7578,1,6,AS,KOA,SMF,1528.0,0.0,1500-1559,2231.0,0.0,2435.0
7579,1,6,AS,SMF,KOA,1104.0,0.0,1100-1159,1458.0,0.0,2435.0
7580,1,6,AS,SEA,HNL,1018.0,1.0,1000-1059,1446.0,0.0,2677.0
7581,1,6,AS,HNL,SEA,1407.0,0.0,1400-1459,2142.0,0.0,2677.0
7582,1,6,AS,SEA,HNL,1750.0,0.0,1700-1759,2149.0,0.0,2677.0
7583,1,6,AS,PDX,KOA,849.0,0.0,0800-0859,1344.0,1.0,2607.0
7584,1,6,AS,SEA,OGG,1523.0,1.0,1400-1459,1959.0,1.0,2640.0
7585,1,6,AS,OGG,PDX,1613.0,1.0,1300-1359,2309.0,1.0,2562.0
7586,1,6,AS,PDX,OGG,1813.0,0.0,1800-1859,2225.0,0.0,2562.0
7587,1,6,AS,LAX,FLL,2203.0,0.0,2200-2259,622.0,0.0,2343.0
7588,1,6,AS,HNL,LAX,1301.0,1.0,1200-1259,2047.0,1.0,2556.0
7589,1,6,AS,SJC,LIH,916.0,0.0,0900-0959,1347.0,0.0,2466.0
7590,1,6,AS,LIH,OAK,1557.0,0.0,1600-1659,2301.0,0.0,2457.0
7591,1,6,AS,OGG,ANC,1512.0,0.0,1500-1559,2237.0,1.0,2797.0
7592,1,6,AS,ANC,HNL,1527.0,0.0,1500-1559,1955.0,0.0,2777.0
7593,1,6,AS,HNL,ANC,2136.0,0.0,2100-2159,443.0,0.0,2777.0
7594,1,6,AS,KOA,SEA,1218.0,0.0,1200-1259,1948.0,0.0,2688.0
7595,1,6,AS,OAK,LIH,628.0,0.0,0600-0659,1026.0,0.0,2457.0
7596,1,6,AS,OGG,SEA,2346.0,1.0,2300-2359,804.0,1.0,2640.0
7597,1,6,AS,SEA,LIH,1032.0,0.0,1000-1059,1508.0,0.0,2701.0
7598,1,6,AS,KOA,SEA,2226.0,0.0,2200-2259,622.0,0.0,2688.0
7599,1,6,AS,SEA,SLC,828.0,1.0,0800-0859,1111.0,0.0,689.0
7600,1,6,AS,SLC,SEA,1155.0,0.0,1200-1259,1303.0,0.0,689.0
7601,1,6,AS,MCI,SEA,1316.0,0.0,1300-1359,1515.0,0.0,1489.0
7602,1,6,AS,HNL,SAN,1447.0,0.0,1400-1459,2224.0,0.0,2614.0
7603,1,6,AS,BOI,SEA,750.0,0.0,0800-0859,849.0,0.0,399.0
7604,1,6,AS,SAN,HNL,658.0,0.0,0700-0759,1110.0,0.0,2614.0
7605,1,6,AS,HNL,SEA,1144.0,0.0,1100-1159,1904.0,0.0,2677.0
7606,1,6,AS,SEA,BOI,1153.0,0.0,1200-1259,1414.0,0.0,399.0
7607,1,6,AS,SEA,BUR,1135.0,0.0,1100-1159,1407.0,0.0,937.0
7608,1,6,AS,BOI,SEA,1527.0,0.0,1500-1559,1619.0,1.0,399.0
7609,1,6,AS,FAI,ANC,829.0,1.0,0800-0859,937.0,1.0,261.0
7610,1,6,AS,ONT,PDX,644.0,0.0,0700-0759,914.0,0.0,838.0
7611,1,6,AS,PDX,ONT,651.0,0.0,0700-0759,903.0,0.0,838.0
7612,1,6,AS,FLL,LAX,739.0,0.0,0700-0759,1031.0,0.0,2343.0
7613,1,6,AS,FLL,SEA,923.0,1.0,0800-0859,1320.0,1.0,2717.0
7614,1,6,AS,SEA,BWI,749.0,0.0,0700-0759,1546.0,0.0,2335.0
7615,1,6,AS,PHX,SEA,711.0,0.0,0700-0759,908.0,0.0,1107.0
7616,1,6,AS,SEA,PHX,2056.0,0.0,2100-2159,48.0,0.0,1107.0
7617,1,6,AS,KOA,PDX,1438.0,1.0,1400-1459,2152.0,0.0,2607.0
7618,1,6,AS,LAS,SEA,1926.0,0.0,1900-1959,2154.0,0.0,867.0
7619,1,6,AS,PHX,PDX,635.0,0.0,0600-0659,814.0,0.0,1009.0
7620,1,6,AS,BUR,SEA,1207.0,0.0,1100-1159,1442.0,0.0,937.0
7621,1,6,AS,PSP,SEA,635.0,0.0,0600-0659,915.0,0.0,987.0
7622,1,6,AS,SEA,FLL,2307.0,0.0,2300-2359,735.0,0.0,2717.0
7623,1,6,AS,JFK,LAX,1120.0,0.0,1100-1159,1400.0,0.0,2475.0
7624,1,6,AS,SFO,DCA,759.0,0.0,0800-0859,1603.0,0.0,2442.0
7625,1,6,AS,DCA,SFO,1649.0,0.0,1700-1759,1929.0,0.0,2442.0
7626,1,6,AS,SEA,ORD,22.0,0.0,0001-0559,604.0,0.0,1721.0
7627,1,6,AS,ORD,SEA,934.0,0.0,0900-0959,1213.0,0.0,1721.0
7628,1,6,AS,MSP,SEA,632.0,0.0,0600-0659,851.0,0.0,1399.0
7629,1,6,AS,BUR,SEA,748.0,0.0,0700-0759,1042.0,0.0,937.0
7630,1,6,AS,SFO,JFK,849.0,0.0,0900-0959,1751.0,0.0,2586.0
7631,1,6,AS,AUS,SEA,547.0,0.0,0600-0659,824.0,0.0,1770.0
7632,1,6,AS,SFO,JFK,1426.0,1.0,1300-1359,2241.0,1.0,2586.0
7633,1,6,AS,SEA,LAX,853.0,0.0,0900-0959,1131.0,0.0,954.0
7634,1,6,AS,SEA,LAX,2108.0,0.0,2000-2059,2352.0,0.0,954.0
7635,1,6,AS,PDX,BUR,659.0,0.0,0700-0759,916.0,0.0,817.0
7636,1,6,AS,BUR,PDX,955.0,0.0,1000-1059,1215.0,0.0,817.0
7637,1,6,AS,SAN,BOS,816.0,0.0,0800-0859,1704.0,0.0,2588.0
7638,1,6,AS,BOS,SAN,1648.0,0.0,1700-1759,1953.0,0.0,2588.0
7639,1,6,AS,JFK,SEA,1030.0,1.0,0900-0959,1351.0,1.0,2422.0
7640,1,6,AS,JFK,SEA,1844.0,0.0,1800-1859,2215.0,0.0,2422.0
7641,1,6,AS,IAD,SFO,752.0,0.0,0800-0859,1054.0,0.0,2419.0
7642,1,6,AS,SEA,IAD,846.0,1.0,0800-0859,1622.0,0.0,2306.0
7643,1,6,AS,SFO,IAD,937.0,0.0,0900-0959,1811.0,1.0,2419.0
7644,1,6,AS,IAD,SEA,1759.0,1.0,1700-1759,2104.0,1.0,2306.0
7645,1,6,AS,SEA,SFO,1943.0,0.0,1900-1959,2149.0,0.0,679.0
7646,1,6,AS,LAX,IAD,857.0,1.0,0800-0859,1701.0,1.0,2288.0
7647,1,6,AS,SEA,SFO,756.0,0.0,0800-0859,1031.0,1.0,679.0
7648,1,6,AS,SAN,SEA,613.0,0.0,0600-0659,905.0,0.0,1050.0
7649,1,6,AS,SAN,SEA,1531.0,0.0,1500-1559,1821.0,0.0,1050.0
7650,1,6,AS,SNA,PDX,949.0,0.0,0900-0959,1208.0,0.0,859.0
7651,1,6,AS,LAX,LAS,1810.0,0.0,1800-1859,1921.0,0.0,236.0
7652,1,6,AS,SEA,SAN,1557.0,0.0,1500-1559,1856.0,0.0,1050.0
7653,1,6,AS,DEN,SEA,1437.0,0.0,1400-1459,1649.0,0.0,1024.0
7654,1,6,AS,DEN,SEA,1622.0,0.0,1600-1659,1818.0,0.0,1024.0
7655,1,6,AS,SAN,PDX,1454.0,0.0,1500-1559,1730.0,0.0,933.0
7656,1,6,AS,ORD,SFO,1725.0,0.0,1700-1759,1948.0,0.0,1846.0
7657,1,6,AS,SFO,ORD,1009.0,0.0,1000-1059,1640.0,0.0,1846.0
7658,1,6,AS,SFO,AUS,846.0,0.0,0800-0859,1434.0,0.0,1504.0
7659,1,6,AS,AUS,SFO,653.0,0.0,0700-0759,836.0,0.0,1504.0
7660,1,6,AS,SEA,SNA,607.0,0.0,0600-0659,859.0,0.0,978.0
7661,1,6,AS,ORD,LAX,1733.0,0.0,1700-1759,1940.0,0.0,1744.0
7662,1,6,AS,LAX,ORD,620.0,0.0,0600-0659,1258.0,1.0,1744.0
7663,1,6,AS,PDX,SFO,723.0,0.0,0700-0759,924.0,0.0,550.0
7664,1,6,AS,PDX,SFO,1326.0,0.0,1300-1359,1511.0,0.0,550.0
7665,1,6,AS,SFO,MCO,938.0,0.0,0900-0959,1810.0,0.0,2446.0
7666,1,6,AS,MCO,SFO,1905.0,0.0,1900-1959,2143.0,0.0,2446.0
7667,1,6,AS,SFO,PDX,648.0,0.0,0700-0759,826.0,0.0,550.0
7668,1,6,AS,SFO,PDX,1629.0,0.0,1600-1659,1811.0,0.0,550.0
7669,1,6,AS,SAN,PDX,656.0,0.0,0700-0759,930.0,0.0,933.0
7670,1,6,AS,SJC,SEA,800.0,0.0,0800-0859,1054.0,1.0,696.0
7671,1,6,AS,SEA,SJC,1853.0,0.0,1800-1859,2108.0,0.0,696.0
7672,1,6,AS,SFO,BOS,653.0,0.0,0700-0759,1530.0,0.0,2704.0
7674,1,6,AS,BOS,SFO,1702.0,0.0,1700-1759,2029.0,0.0,2704.0
7675,1,6,AS,LAX,BOS,1009.0,0.0,0900-0959,1845.0,0.0,2611.0
7676,1,6,AS,BOS,LAX,1921.0,0.0,1900-1959,2236.0,0.0,2611.0
7677,1,6,AS,SEA,SAN,545.0,0.0,0001-0559,822.0,0.0,1050.0
7678,1,6,AS,SFO,SEA,803.0,0.0,0800-0859,1053.0,1.0,679.0
7679,1,6,AS,JFK,LAX,725.0,0.0,0700-0759,1017.0,0.0,2475.0
7680,1,6,AS,SEA,PDX,2313.0,0.0,2300-2359,14.0,0.0,129.0
7681,1,6,AS,SEA,BNA,1015.0,0.0,1000-1059,1627.0,0.0,1978.0
7682,1,6,AS,BNA,SEA,1726.0,0.0,1700-1759,2036.0,0.0,1978.0
7683,1,6,AS,SEA,JFK,1438.0,1.0,1400-1459,2220.0,0.0,2422.0
7684,1,6,AS,SJC,SAN,656.0,0.0,0700-0759,814.0,0.0,417.0
7685,1,6,AS,LAS,LAX,1322.0,0.0,1300-1359,1429.0,0.0,236.0
7686,1,6,AS,PDX,SEA,603.0,0.0,0600-0659,704.0,0.0,129.0
7687,1,6,AS,LAX,LAS,1621.0,0.0,1600-1659,1730.0,0.0,236.0
7688,1,6,AS,LAX,LAS,1148.0,0.0,1100-1159,1258.0,0.0,236.0
7689,1,6,AS,PDX,SEA,1717.0,0.0,1700-1759,1809.0,0.0,129.0
7690,1,6,AS,LAS,LAX,1726.0,0.0,1700-1759,1831.0,0.0,236.0
7691,1,6,AS,PDX,PSP,1150.0,0.0,1100-1159,1419.0,0.0,873.0
7692,1,6,AS,PSP,PDX,1359.0,0.0,1300-1359,1623.0,0.0,873.0
7693,1,6,AS,PDX,PSP,1534.0,0.0,1500-1559,1749.0,0.0,873.0
7694,1,6,AS,PSP,PDX,1852.0,0.0,1900-1959,2105.0,0.0,873.0
7695,1,6,AS,PSP,SEA,1514.0,0.0,1500-1559,1756.0,0.0,987.0
7696,1,6,AS,PDX,LAX,1917.0,0.0,1900-1959,2154.0,0.0,834.0
7697,1,6,AS,SEA,SJC,821.0,1.0,0800-0859,1029.0,0.0,696.0
7698,1,6,AS,SJC,SEA,1013.0,0.0,1000-1059,1211.0,0.0,696.0
7699,1,6,AS,LAS,PDX,1359.0,0.0,1400-1459,1619.0,0.0,763.0
7700,1,6,AS,SEA,LAS,1153.0,0.0,1200-1259,1427.0,0.0,867.0
7701,1,6,AS,LAS,SEA,1408.0,0.0,1300-1359,1636.0,0.0,867.0
7702,1,6,AS,SEA,LAS,1837.0,0.0,1800-1859,2101.0,0.0,867.0
7703,1,6,AS,PDX,LAS,1033.0,0.0,1000-1059,1238.0,0.0,763.0
7704,1,6,AS,PDX,LAS,1447.0,0.0,1400-1459,1651.0,0.0,763.0
7705,1,6,AS,LAX,SEA,2206.0,0.0,2200-2259,44.0,0.0,954.0
7706,1,6,AS,SEA,DEN,959.0,0.0,0900-0959,1344.0,1.0,1024.0
7707,1,6,AS,SEA,DEN,1143.0,0.0,1100-1159,1506.0,0.0,1024.0
7708,1,6,AS,SEA,DEN,1531.0,0.0,1500-1559,1910.0,0.0,1024.0
7709,1,6,AS,SEA,LAS,1219.0,1.0,1100-1159,1448.0,1.0,867.0
7710,1,6,AS,SFO,SEA,553.0,0.0,0600-0659,743.0,0.0,679.0
7711,1,6,AS,SEA,SFO,948.0,0.0,0900-0959,1218.0,0.0,679.0
7712,1,6,AS,SEA,SFO,1455.0,0.0,1500-1559,1700.0,0.0,679.0
7713,1,6,AS,SEA,SFO,1252.0,1.0,1100-1159,1509.0,1.0,679.0
7714,1,6,AS,SEA,SFO,623.0,0.0,0600-0659,904.0,1.0,679.0
7715,1,6,AS,SEA,SFO,1718.0,0.0,1700-1759,1936.0,0.0,679.0
7716,1,6,AS,SFO,SEA,1622.0,0.0,1600-1659,1822.0,0.0,679.0
7717,1,6,AS,SEA,SFO,1806.0,0.0,1800-1859,2025.0,0.0,679.0
7718,1,6,AS,SFO,SEA,650.0,0.0,0700-0759,927.0,0.0,679.0
7719,1,6,AS,PDX,LAS,718.0,0.0,0700-0759,921.0,0.0,763.0
7720,1,6,AS,LAS,PDX,1024.0,0.0,1000-1059,1232.0,0.0,763.0
7721,1,6,AS,PDX,LAX,552.0,0.0,0600-0659,857.0,1.0,834.0
7722,1,6,AS,LAS,SEA,930.0,0.0,0900-0959,1202.0,0.0,867.0
7723,1,6,AS,SEA,LAX,1414.0,0.0,1400-1459,1705.0,0.0,954.0
7724,1,6,AS,LAS,SEA,1136.0,0.0,1100-1159,1418.0,0.0,867.0
7725,1,6,AS,SEA,LAX,1735.0,0.0,1700-1759,2021.0,0.0,954.0
7726,1,6,AS,SEA,PSP,1005.0,0.0,1000-1059,1253.0,0.0,987.0
7727,1,6,AS,LAX,SEA,1314.0,0.0,1300-1359,1548.0,0.0,954.0
7728,1,6,AS,LAX,PDX,651.0,0.0,0700-0759,912.0,0.0,834.0
7729,1,6,AS,LAX,PDX,1809.0,0.0,1800-1859,2039.0,0.0,834.0
7730,1,6,AS,LAX,SEA,1808.0,0.0,1800-1859,2058.0,0.0,954.0
7731,1,6,AS,LAX,PDX,1637.0,0.0,1600-1659,1855.0,0.0,834.0
7732,1,6,AS,LAX,PDX,1953.0,0.0,1900-1959,2212.0,0.0,834.0
7733,1,6,AS,SFO,SEA,1512.0,0.0,1500-1559,1706.0,0.0,679.0
7734,1,6,AS,SJC,PDX,1643.0,0.0,1600-1659,1826.0,0.0,569.0
7735,1,6,AS,PDX,SFO,551.0,0.0,0600-0659,749.0,0.0,550.0
7736,1,6,AS,SEA,MSP,1143.0,1.0,1100-1159,1647.0,0.0,1399.0
7737,1,6,AS,SFO,SEA,1201.0,0.0,1200-1259,1406.0,0.0,679.0
7738,1,6,AS,LAS,SFO,602.0,0.0,0600-0659,728.0,0.0,414.0
7739,1,6,AS,SFO,LAS,553.0,0.0,0600-0659,725.0,0.0,414.0
7741,1,6,AS,SFO,LAS,718.0,0.0,0700-0759,851.0,0.0,414.0
7742,1,6,AS,LAS,SFO,815.0,1.0,0700-0759,1004.0,1.0,414.0
7743,1,6,AS,SFO,LAS,1133.0,0.0,1100-1159,1315.0,0.0,414.0
7744,1,6,AS,LAS,SFO,1305.0,1.0,1100-1159,1433.0,1.0,414.0
7745,1,6,AS,LAS,SFO,942.0,0.0,0900-0959,1139.0,0.0,414.0
7746,1,6,AS,SFO,LAS,1510.0,0.0,1500-1559,1632.0,0.0,414.0
7747,1,6,AS,LAS,SFO,1528.0,1.0,1400-1459,1647.0,1.0,414.0
7748,1,6,AS,SFO,LAS,1740.0,1.0,1700-1759,1917.0,1.0,414.0
7749,1,6,AS,LAS,SFO,1516.0,0.0,1500-1559,1647.0,0.0,414.0
7750,1,6,AS,SFO,LAX,734.0,0.0,0700-0759,920.0,1.0,337.0
7751,1,6,AS,LAX,SFO,1447.0,0.0,1500-1559,1602.0,0.0,337.0
7753,1,6,AS,LAX,SFO,1243.0,1.0,1100-1159,1354.0,1.0,337.0
7754,1,6,AS,SFO,LAX,1357.0,0.0,1400-1459,1512.0,0.0,337.0
7755,1,6,AS,LAX,SFO,1530.0,1.0,1300-1359,1645.0,1.0,337.0
7756,1,6,AS,SFO,LAX,1728.0,1.0,1600-1659,1910.0,1.0,337.0
7757,1,6,AS,LAX,SFO,2112.0,1.0,2000-2059,2219.0,1.0,337.0
7759,1,6,AS,SFO,LAX,1721.0,0.0,1700-1759,1900.0,0.0,337.0
7760,1,6,AS,SFO,SEA,2103.0,0.0,2100-2159,2300.0,0.0,679.0
7761,1,6,AS,SFO,LAX,1928.0,0.0,1900-1959,2116.0,0.0,337.0
7762,1,6,AS,LAX,SFO,1852.0,0.0,1900-1959,2013.0,0.0,337.0
7763,1,6,AS,SFO,LAX,850.0,0.0,0900-0959,1025.0,0.0,337.0
7764,1,6,AS,LAX,SFO,1652.0,0.0,1700-1759,1807.0,0.0,337.0
7765,1,6,AS,SFO,SAN,821.0,0.0,0800-0859,955.0,0.0,447.0
7766,1,6,AS,SFO,SAN,1744.0,0.0,1700-1759,1913.0,0.0,447.0
7767,1,6,AS,SFO,SAN,1222.0,0.0,1200-1259,1357.0,0.0,447.0
7768,1,6,AS,SAN,SFO,727.0,0.0,0700-0759,920.0,0.0,447.0
7769,1,6,AS,SAN,SFO,1454.0,0.0,1400-1459,1617.0,0.0,447.0
7770,1,6,AS,SFO,LAX,1426.0,1.0,1000-1059,1548.0,1.0,337.0
7771,1,6,AS,SEA,TUS,1521.0,0.0,1500-1559,1957.0,1.0,1216.0
7772,1,6,AS,SEA,SAN,1145.0,0.0,1100-1159,1436.0,0.0,1050.0
7774,1,6,AS,SEA,PDX,1343.0,0.0,1300-1359,1431.0,0.0,129.0
7775,1,6,AS,SEA,GEG,942.0,0.0,0900-0959,1038.0,0.0,224.0
7776,1,6,AS,OAK,PDX,900.0,0.0,0900-0959,1030.0,0.0,543.0
7777,1,6,AS,PDX,OAK,630.0,0.0,0600-0659,812.0,0.0,543.0
7778,1,6,AS,PDX,SEA,752.0,0.0,0800-0859,902.0,0.0,129.0
7779,1,6,AS,SEA,PDX,1727.0,0.0,1700-1759,1817.0,0.0,129.0
7780,1,6,AS,TUS,SEA,725.0,0.0,0700-0759,951.0,0.0,1216.0
7781,1,6,AS,SEA,SJC,1337.0,0.0,1300-1359,1601.0,0.0,696.0
7782,1,6,AS,IAD,LAX,751.0,1.0,0700-0759,1019.0,0.0,2288.0
7783,1,6,AS,JFK,PDX,1249.0,0.0,1300-1359,1559.0,0.0,2454.0
28461,2,7,AS,DCA,SEA,756.0,0.0,0800-0859,1113.0,0.0,2329.0
28462,2,7,AS,SEA,DCA,1405.0,0.0,1400-1459,2140.0,0.0,2329.0
28463,2,7,AS,DCA,SEA,1716.0,0.0,1700-1759,2038.0,0.0,2329.0
28464,2,7,AS,SEA,DCA,805.0,0.0,0800-0859,1549.0,0.0,2329.0
28465,2,7,AS,DCA,LAX,843.0,0.0,0900-0959,1147.0,0.0,2311.0
28466,2,7,AS,LAX,DCA,1316.0,0.0,1300-1359,2103.0,0.0,2311.0
28467,2,7,AS,JFK,SEA,719.0,0.0,0700-0759,1055.0,0.0,2422.0
28468,2,7,AS,SEA,EWR,815.0,0.0,0800-0859,1603.0,0.0,2402.0
28469,2,7,AS,MCO,SEA,959.0,1.0,0700-0759,1316.0,1.0,2554.0
28470,2,7,AS,SEA,MCO,2150.0,1.0,2100-2159,553.0,1.0,2554.0
28471,2,7,AS,EWR,SEA,1633.0,0.0,1600-1659,2047.0,1.0,2402.0
28472,2,7,AS,SEA,BOS,741.0,0.0,0700-0759,1511.0,0.0,2496.0
28473,2,7,AS,SEA,EWR,1533.0,0.0,1500-1559,2317.0,0.0,2402.0
28474,2,7,AS,BOS,SEA,1649.0,0.0,1600-1659,2023.0,0.0,2496.0
28475,2,7,AS,SEA,MCO,843.0,0.0,0800-0859,1706.0,0.0,2554.0
28476,2,7,AS,PHL,SEA,1639.0,0.0,1600-1659,2024.0,0.0,2378.0
28477,2,7,AS,SEA,JFK,2308.0,0.0,2300-2359,705.0,0.0,2422.0
28478,2,7,AS,MCO,SEA,1651.0,0.0,1700-1759,1954.0,0.0,2554.0
28479,2,7,AS,ORD,SEA,1941.0,0.0,1900-1959,2226.0,0.0,1721.0
28480,2,7,AS,SEA,BOS,1641.0,0.0,1600-1659,12.0,0.0,2496.0
28481,2,7,AS,BOS,SEA,652.0,0.0,0700-0759,1048.0,0.0,2496.0
28482,2,7,AS,SEA,ORD,1742.0,0.0,1700-1759,2316.0,0.0,1721.0
28483,2,7,AS,ORD,SEA,557.0,0.0,0600-0659,902.0,0.0,1721.0
28484,2,7,AS,SEA,ORD,829.0,0.0,0800-0859,1409.0,0.0,1721.0
28485,2,7,AS,PDX,BOS,902.0,0.0,0900-0959,1718.0,0.0,2537.0
28486,2,7,AS,SEA,PHL,747.0,0.0,0700-0759,1515.0,0.0,2378.0
28487,2,7,AS,BOS,PDX,1825.0,0.0,1800-1859,2227.0,0.0,2537.0
28488,2,7,AS,SEA,ORD,1231.0,0.0,1200-1259,1810.0,0.0,1721.0
28489,2,7,AS,FLL,SEA,1817.0,0.0,1800-1859,2206.0,0.0,2717.0
28490,2,7,AS,SEA,FLL,1111.0,1.0,0900-0959,1940.0,1.0,2717.0
28491,2,7,AS,ORD,SEA,1348.0,0.0,1300-1359,1634.0,0.0,1721.0
28493,2,7,AS,ANC,BET,938.0,0.0,0900-0959,1119.0,0.0,399.0
28494,2,7,AS,BET,ANC,1148.0,0.0,1100-1159,1253.0,0.0,399.0
28495,2,7,AS,ANC,BET,1839.0,0.0,1800-1859,2011.0,0.0,399.0
28496,2,7,AS,BET,ANC,2039.0,0.0,2000-2059,2146.0,0.0,399.0
28497,2,7,AS,ANC,ADQ,549.0,0.0,0600-0659,644.0,0.0,253.0
28498,2,7,AS,ADQ,ANC,736.0,0.0,0800-0859,825.0,0.0,253.0
